sample_id,physical_state_id,history_regime,history_band,cue_u,omega_true,omega_hat,frequency_valid,appearance_r,appearance_g,appearance_b,appearance_hex,appearance_alpha_hat,color_valid,checkpoint_sha256,test_manifest_id,prediction_source
sample_d824dcb7fd1e73129fb9,traj_7dcd33b193f8b22f58ac,short,high,0.1,6.181430467577662,2.6260000000000003,True,220.25,52.0,53.0,#DC3435,0.05442817197752,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_d824dcb7fd1e73129fb9.mp4
sample_d89438b1016f34fb9da8,traj_9f100cec57889fb2136c,short,high,0.8,5.251859925897098,5.39275,True,54.0,94.0,223.0,#365EDF,0.9491570000830541,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_d89438b1016f34fb9da8.mp4
sample_d949333ab51f68902918,traj_0bf85256ff57b62ed5a6,short,high,0.1,5.489237295349064,3.102625,True,223.5,51.0,52.0,#E03334,0.042797126325406276,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_d949333ab51f68902918.mp4
sample_d975e7d2b6261fdea714,traj_4988c8e137e14fbdb616,short,high,1.0,5.755549730455171,6.202625,True,48.0,98.0,237.0,#3062ED,1.0053431521829408,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_d975e7d2b6261fdea714.mp4
sample_d9d364ff11f76e7fa5ef,traj_7a93b7c9eadeac583793,short,high,0.8,6.120586756072904,5.791875,True,56.0,94.0,225.0,#385EE1,0.9572547825364747,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_d9d364ff11f76e7fa5ef.mp4
sample_da436ea78b8bde575ca3,traj_f831333432c171bba5f2,short,high,0.6,6.1265475093502655,5.57875,True,83.0,92.0,188.0,#535CBC,0.7880042080784031,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_da436ea78b8bde575ca3.mp4
sample_da67e18a4fe0bb704b60,traj_3c5cebfdbe513cd9afea,short,high,0.7,5.388094914100128,5.629125,True,63.0,96.0,223.0,#3F60DF,0.9326984302760167,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_da67e18a4fe0bb704b60.mp4
sample_da86aafa996984b18d7d,traj_1724cd39bd03459f4366,short,high,0.8,6.047519334997407,5.50125,True,55.0,96.0,229.0,#3760E5,0.9731181307272778,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_da86aafa996984b18d7d.mp4
sample_db68fc2176eff771dd19,traj_d543f63e7f019fbfb032,short,high,0.3,5.651217558601436,3.22275,True,198.5,59.0,67.0,#C63B43,0.15160156141856537,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_db68fc2176eff771dd19.mp4
sample_db7e35434f9e5e4170ac,traj_8100f18e3538c69e887d,short,high,0.6,5.443622043332252,5.8267500000000005,True,78.0,97.0,207.0,#4E61CF,0.8521393372276516,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_db7e35434f9e5e4170ac.mp4
sample_dbbeab8fee8761b62813,traj_4c7ed236e6fb32b949d7,short,high,0.7,6.101521049483748,5.57875,True,68.5,97.0,215.0,#4461D7,0.8968259461255226,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_dbbeab8fee8761b62813.mp4
sample_dbcb46667e5e4e419367,traj_9f100cec57889fb2136c,short,high,1.0,5.251859925897098,5.4315,True,46.0,95.0,231.0,#2E5FE7,0.993826306026965,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_dbcb46667e5e4e419367.mp4
sample_dbdf8a309d41074c18f2,traj_b5f8b3ffbacee607d6d2,short,high,0.4,5.907696221496585,3.141375,True,181.5,68.0,84.0,#B64454,0.24622103485507046,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_dbdf8a309d41074c18f2.mp4
sample_dd5446a49efc9a7e6ef3,traj_4c8a113a25d56850ac34,short,high,0.0,5.604429524916645,2.8275,True,233.0,48.0,47.0,#E9302F,0.004180393676808505,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_dd5446a49efc9a7e6ef3.mp4
sample_dd8c5ab376f53e266809,traj_c08591e32515903cacf5,short,high,0.5,5.37580462430422,5.31525,True,130.0,92.0,135.0,#825C87,0.5275082362060851,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_dd8c5ab376f53e266809.mp4
sample_de89b027852f31d22816,traj_b0ccb16847295a2d4a6d,short,high,0.7,5.672613856242564,5.56325,True,70.0,96.0,212.0,#4660D4,0.8841809473713352,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_de89b027852f31d22816.mp4
sample_deadd6a3ac26686b42fd,traj_9f100cec57889fb2136c,short,high,0.2,5.251859925897098,3.025125,True,216.0,52.0,55.25,#D83437,0.07417430303701447,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_deadd6a3ac26686b42fd.mp4
sample_deef6b7d63eb95585cf5,traj_7a93b7c9eadeac583793,short,high,0.5,6.120586756072904,3.242125,True,124.0,92.0,144.25,#7C5C90,0.5724924559120733,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_deef6b7d63eb95585cf5.mp4
sample_df0a9b5e5c8943a0637d,traj_a35f8c5bb7a95626daaf,short,high,0.2,5.672210866567194,2.9631250000000002,True,218.5,54.0,57.0,#DA3639,0.07029152016832313,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_df0a9b5e5c8943a0637d.mp4
sample_df43b728c23dbb3df80f,traj_bd97cab6c3360a932cb0,short,high,0.9,5.5154227185174545,5.93525,True,50.0,95.0,231.0,#325FE7,0.9838736469090003,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_df43b728c23dbb3df80f.mp4
sample_dfc14d8f0a759a3e5596,traj_0bf85256ff57b62ed5a6,short,high,0.0,5.489237295349064,3.079375,True,231.0,49.0,47.0,#E7312F,0.011682954513994629,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_dfc14d8f0a759a3e5596.mp4
sample_dff518733cf0cdda3284,traj_5b98db566bd803b665eb,short,high,1.0,5.552428214256782,6.047625,True,46.75,96.0,232.0,#2F60E8,0.9981451233354558,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_dff518733cf0cdda3284.mp4
sample_e03ab3572624be43ed53,traj_bd875a2d95da8b6d2d70,short,high,0.7,6.2263995909609955,6.16,True,64.0,96.5,221.5,#4060DE,0.9258949087788267,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_e03ab3572624be43ed53.mp4
sample_e1285e9e93ed4c3d1493,traj_7a93b7c9eadeac583793,short,high,0.2,6.120586756072904,3.16075,True,218.0,56.0,61.0,#DA383D,0.08344176517815122,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_e1285e9e93ed4c3d1493.mp4
sample_e13f571555a9c4f7e4d2,traj_229cd6744bff31ff6f50,short,high,0.0,6.074347181570332,2.885625,True,237.0,50.0,46.0,#ED322E,-0.002571218958500595,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_e13f571555a9c4f7e4d2.mp4
sample_e1677caf66428058fab0,traj_ac9e39c3ed8a3d842c3c,short,high,0.4,5.794286552573656,3.257625,True,186.0,69.75,86.0,#BA4656,0.24632485257883227,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_e1677caf66428058fab0.mp4
sample_e1cac3cd33b14085c56d,traj_3ed56c3c05bdf93c23d1,short,high,0.3,5.381560854913005,2.839125,True,214.0,59.0,65.75,#D63B42,0.10637163976634091,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_e1cac3cd33b14085c56d.mp4
sample_e1f2d8433efbeebf5e58,traj_81994316786f38c817ac,short,high,0.5,6.05197367205984,3.311875,True,127.5,92.0,136.0,#805C88,0.5406688629882894,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_e1f2d8433efbeebf5e58.mp4
sample_e2bbc34f2f02b1cbbead,traj_3c5cebfdbe513cd9afea,short,high,0.3,5.388094914100128,2.91275,True,206.0,58.0,65.0,#CE3A41,0.1250519088618809,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_e2bbc34f2f02b1cbbead.mp4
sample_e3232428d6a95b4b4e76,traj_8100f18e3538c69e887d,short,high,0.7,5.443622043332252,5.93525,True,64.0,97.0,223.0,#4061DF,0.9277394036709947,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_e3232428d6a95b4b4e76.mp4
sample_e47455b2116c34a416bd,traj_b5c0611b4375607c33e3,short,high,0.0,6.020773878395056,2.9011250000000004,True,230.0,49.25,48.0,#E63130,0.016195564906840897,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_e47455b2116c34a416bd.mp4
sample_e51e74818f1aa9a3f2c2,traj_1423f28fdc90acc516ea,short,high,0.2,5.704652440381287,2.746125,True,215.0,55.0,58.25,#D7373A,0.0816076520583594,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_e51e74818f1aa9a3f2c2.mp4
sample_e553acca7397e497c9f1,traj_afa57b48a28b77b8eaa7,short,high,0.8,6.257884545816158,6.005,True,57.0,94.0,221.0,#395EDD,0.9417582569696299,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_e553acca7397e497c9f1.mp4
sample_e5ad0fe232135e3d08f5,traj_b5c0611b4375607c33e3,short,high,1.0,6.020773878395056,5.776375,True,45.5,95.0,231.0,#2E5FE7,0.9973768721796185,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_e5ad0fe232135e3d08f5.mp4
sample_e5cd9d058a09c5365ce1,traj_393c26308a5bd7baf70a,short,high,1.0,5.2896349346770934,5.807375,True,46.0,95.0,230.75,#2E5FE7,0.9934940893109272,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_e5cd9d058a09c5365ce1.mp4
sample_e7f2f94388c1c093c46f,traj_393c26308a5bd7baf70a,short,high,0.1,5.2896349346770934,2.815875,True,224.0,52.0,53.0,#E03435,0.044091387281636724,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_e7f2f94388c1c093c46f.mp4
sample_e8b99b441eef86ce9e73,traj_82ed657b19b9d57d8080,short,high,0.0,6.0258095778167755,3.0135,True,225.5,50.0,48.0,#E23230,0.02210625397967941,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_e8b99b441eef86ce9e73.mp4
sample_e8c019f2bd56ec9c4668,traj_871cbee07a2918016676,short,high,0.3,5.571166399541729,2.978625,True,201.0,60.25,70.0,#C93C46,0.14871542869798732,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_e8c019f2bd56ec9c4668.mp4
sample_e913a523fb12da46b96c,traj_bd875a2d95da8b6d2d70,short,high,0.3,6.2263995909609955,3.30025,True,209.0,60.0,68.0,#D13C44,0.12963373107056836,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_e913a523fb12da46b96c.mp4
sample_e953f273ac9c598dc65a,traj_756b72b778708110ad1c,short,high,0.1,5.654600303993817,2.8585000000000003,True,223.75,51.25,51.0,#E03333,0.03982447883502671,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_e953f273ac9c598dc65a.mp4
sample_e99a35de9b275023ff02,traj_871cbee07a2918016676,short,high,0.7,5.571166399541729,5.985625,True,64.0,95.0,217.0,#405FD9,0.913914343456715,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_e99a35de9b275023ff02.mp4
sample_e9d2163dade29f743ed9,traj_ac9e39c3ed8a3d842c3c,short,high,1.0,5.794286552573656,5.974,True,48.0,98.0,234.0,#3062EA,0.9981105174275352,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_e9d2163dade29f743ed9.mp4
sample_ea379644a02940d05678,traj_229cd6744bff31ff6f50,short,high,0.4,6.074347181570332,2.9476250000000004,True,188.0,64.0,79.0,#BC404F,0.21562249107167575,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_ea379644a02940d05678.mp4
sample_eac0df4fda51238ac49b,traj_46e3a7af138764144298,short,high,0.5,5.954065999315697,5.6485,True,126.0,93.0,152.0,#7E5D98,0.5851720605741813,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_eac0df4fda51238ac49b.mp4
sample_eb40754a42ba7f1cef41,traj_c53c51af57337807e3d5,short,high,0.6,5.9033108834179915,5.900375,True,90.75,97.0,192.0,#5B61C0,0.7832285927853604,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_eb40754a42ba7f1cef41.mp4
sample_eb7cf9901f4246a7c07d,traj_28a12d3978aea1805638,short,high,0.6,6.207428472696575,5.861625,True,77.0,94.0,200.0,#4D5EC8,0.831064339304006,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_eb7cf9901f4246a7c07d.mp4
sample_eb9856eb37d444d7c912,traj_f5f815642c47507f2559,short,high,0.9,5.817883656940131,5.582625,True,52.5,97.0,229.0,#3461E5,0.9792918247003128,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_eb9856eb37d444d7c912.mp4
sample_ebf88fd9a765cf088b55,traj_eefa797f3aa23860df47,short,high,0.9,5.898908278021295,5.567125,True,50.0,95.0,229.25,#325FE5,0.9812159131806982,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_ebf88fd9a765cf088b55.mp4
sample_ec1724cb0f7cbb79eb6d,traj_a35f8c5bb7a95626daaf,short,high,0.7,5.672210866567194,5.148625,True,69.0,96.0,212.75,#4560D5,0.886700257467955,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_ec1724cb0f7cbb79eb6d.mp4
sample_ec59a2c481d552af0987,traj_aa1bce432ca9291c4880,short,high,0.1,5.485048972619672,3.184,True,226.0,50.5,51.0,#E23233,0.03272334652971955,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_ec59a2c481d552af0987.mp4
sample_ec5faa26fcd1afdb555f,traj_9f100cec57889fb2136c,short,high,0.6,5.251859925897098,5.175750000000001,True,85.0,94.0,191.0,#555EBF,0.7883364247944409,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_ec5faa26fcd1afdb555f.mp4
sample_ec914235c6356f3a0f7d,traj_63e743a4c4c376036ba7,short,high,1.0,6.213176204714653,6.5668750000000005,True,48.0,95.25,234.5,#305FEA,0.998671133135849,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_ec914235c6356f3a0f7d.mp4
sample_edc5ab87e913205521cf,traj_6c7c5296f8c93f688177,short,high,0.7,5.637553442585289,5.373375,True,65.75,95.0,213.75,#425FD6,0.8974384706957172,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_edc5ab87e913205521cf.mp4
sample_ee38f746c103e9b5c9d5,traj_756b72b778708110ad1c,short,high,0.7,5.654600303993817,5.536125,True,65.5,96.0,216.0,#4260D8,0.9000442955621384,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_ee38f746c103e9b5c9d5.mp4
sample_ef2586c4a28e31fe1e82,traj_5a106015371346dbb37b,short,high,0.0,5.404043329184993,2.781,True,232.0,51.0,49.0,#E83331,0.01201517123003239,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_ef2586c4a28e31fe1e82.mp4
sample_f035d365bd9660bf3ae9,traj_3ed56c3c05bdf93c23d1,short,high,1.0,5.381560854913005,5.3385,True,48.0,96.0,231.0,#3060E7,0.9887184740178843,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_f035d365bd9660bf3ae9.mp4
sample_f044fcaf4974bbaceaed,traj_81994316786f38c817ac,short,high,0.6,6.05197367205984,5.757000000000001,True,81.0,97.0,205.0,#5161CD,0.8379024667091166,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_f044fcaf4974bbaceaed.mp4
sample_f05e2ddad86a716e1f68,traj_b0ccb16847295a2d4a6d,short,high,0.4,5.672613856242564,3.06,True,182.25,67.0,81.0,#B64351,0.2329635115306885,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_f05e2ddad86a716e1f68.mp4
sample_f07b9835c8fcfa6039cb,traj_7f539cc2424eb56cadad,short,high,0.8,6.246788519498111,5.4586250000000005,True,55.0,93.0,219.0,#375DDB,0.9404293901054788,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_f07b9835c8fcfa6039cb.mp4
