benchmark_version,sample_id,pair_id,base_pair_id,base_seed,split,gravity,gravity_interval,gravity_quantile,color_label,variant,x_boundary,y_boundary,vx_boundary,vy_boundary,fps,simulation_fps,frames,boundary_frame,prediction_start,position_at_boundary,velocity_at_boundary,video,trajectory,render_hash_without_ball
projectile_gravity_v3_fixedpos_freefall,eval_50184_low_aligned,eval_50184_low,eval_50184,50184,eval,0.01853046171405327,low,0.7059300779115122,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50184_low_aligned.mp4,eval_50184_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50184_low_conflict,eval_50184_low,eval_50184,50184,eval,0.01853046171405327,low,0.7059300779115122,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50184_low_conflict.mp4,eval_50184_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50184_high_aligned,eval_50184_high,eval_50184,50184,eval,0.06053046171405327,high,0.7059300779115122,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50184_high_aligned.mp4,eval_50184_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50184_high_conflict,eval_50184_high,eval_50184,50184,eval,0.06053046171405327,high,0.7059300779115122,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50184_high_conflict.mp4,eval_50184_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50185_low_aligned,eval_50185_low,eval_50185,50185,eval,0.01944111729752216,low,0.7473235135237345,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50185_low_aligned.mp4,eval_50185_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50185_low_conflict,eval_50185_low,eval_50185,50185,eval,0.01944111729752216,low,0.7473235135237345,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50185_low_conflict.mp4,eval_50185_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50185_high_aligned,eval_50185_high,eval_50185,50185,eval,0.06144111729752216,high,0.7473235135237345,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50185_high_aligned.mp4,eval_50185_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50185_high_conflict,eval_50185_high,eval_50185,50185,eval,0.06144111729752216,high,0.7473235135237345,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50185_high_conflict.mp4,eval_50185_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50186_low_aligned,eval_50186_low,eval_50186,50186,eval,0.024589866435938464,low,0.9813575652699301,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50186_low_aligned.mp4,eval_50186_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50186_low_conflict,eval_50186_low,eval_50186,50186,eval,0.024589866435938464,low,0.9813575652699301,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50186_low_conflict.mp4,eval_50186_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50186_high_aligned,eval_50186_high,eval_50186,50186,eval,0.06658986643593846,high,0.9813575652699301,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50186_high_aligned.mp4,eval_50186_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50186_high_conflict,eval_50186_high,eval_50186,50186,eval,0.06658986643593846,high,0.9813575652699301,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50186_high_conflict.mp4,eval_50186_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50187_low_aligned,eval_50187_low,eval_50187,50187,eval,0.022586031722836648,low,0.8902741692198476,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50187_low_aligned.mp4,eval_50187_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50187_low_conflict,eval_50187_low,eval_50187,50187,eval,0.022586031722836648,low,0.8902741692198476,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50187_low_conflict.mp4,eval_50187_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50187_high_aligned,eval_50187_high,eval_50187,50187,eval,0.06458603172283665,high,0.8902741692198476,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50187_high_aligned.mp4,eval_50187_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50187_high_conflict,eval_50187_high,eval_50187,50187,eval,0.06458603172283665,high,0.8902741692198476,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50187_high_conflict.mp4,eval_50187_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50188_low_aligned,eval_50188_low,eval_50188,50188,eval,0.02352714237257962,low,0.9330519260263463,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50188_low_aligned.mp4,eval_50188_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50188_low_conflict,eval_50188_low,eval_50188,50188,eval,0.02352714237257962,low,0.9330519260263463,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50188_low_conflict.mp4,eval_50188_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50188_high_aligned,eval_50188_high,eval_50188,50188,eval,0.06552714237257962,high,0.9330519260263463,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50188_high_aligned.mp4,eval_50188_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50188_high_conflict,eval_50188_high,eval_50188,50188,eval,0.06552714237257962,high,0.9330519260263463,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50188_high_conflict.mp4,eval_50188_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50189_low_aligned,eval_50189_low,eval_50189,50189,eval,0.011772058145477104,low,0.3987299157035047,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50189_low_aligned.mp4,eval_50189_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50189_low_conflict,eval_50189_low,eval_50189,50189,eval,0.011772058145477104,low,0.3987299157035047,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50189_low_conflict.mp4,eval_50189_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50189_high_aligned,eval_50189_high,eval_50189,50189,eval,0.0537720581454771,high,0.3987299157035047,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50189_high_aligned.mp4,eval_50189_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50189_high_conflict,eval_50189_high,eval_50189,50189,eval,0.0537720581454771,high,0.3987299157035047,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50189_high_conflict.mp4,eval_50189_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50190_low_aligned,eval_50190_low,eval_50190,50190,eval,0.010476485954355099,low,0.33984027065250444,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50190_low_aligned.mp4,eval_50190_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50190_low_conflict,eval_50190_low,eval_50190,50190,eval,0.010476485954355099,low,0.33984027065250444,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50190_low_conflict.mp4,eval_50190_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50190_high_aligned,eval_50190_high,eval_50190,50190,eval,0.0524764859543551,high,0.33984027065250444,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50190_high_aligned.mp4,eval_50190_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50190_high_conflict,eval_50190_high,eval_50190,50190,eval,0.0524764859543551,high,0.33984027065250444,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50190_high_conflict.mp4,eval_50190_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50191_low_aligned,eval_50191_low,eval_50191,50191,eval,0.0197348629740461,low,0.7606755897293681,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50191_low_aligned.mp4,eval_50191_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50191_low_conflict,eval_50191_low,eval_50191,50191,eval,0.0197348629740461,low,0.7606755897293681,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50191_low_conflict.mp4,eval_50191_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50191_high_aligned,eval_50191_high,eval_50191,50191,eval,0.0617348629740461,high,0.7606755897293681,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50191_high_aligned.mp4,eval_50191_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50191_high_conflict,eval_50191_high,eval_50191,50191,eval,0.0617348629740461,high,0.7606755897293681,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50191_high_conflict.mp4,eval_50191_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50192_low_aligned,eval_50192_low,eval_50192,50192,eval,0.005758066720627286,low,0.12536666911942207,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50192_low_aligned.mp4,eval_50192_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50192_low_conflict,eval_50192_low,eval_50192,50192,eval,0.005758066720627286,low,0.12536666911942207,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50192_low_conflict.mp4,eval_50192_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50192_high_aligned,eval_50192_high,eval_50192,50192,eval,0.04775806672062728,high,0.12536666911942207,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50192_high_aligned.mp4,eval_50192_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50192_high_conflict,eval_50192_high,eval_50192,50192,eval,0.04775806672062728,high,0.12536666911942207,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50192_high_conflict.mp4,eval_50192_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50193_low_aligned,eval_50193_low,eval_50193,50193,eval,0.0030567594630960893,low,0.0025799755952767844,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50193_low_aligned.mp4,eval_50193_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50193_low_conflict,eval_50193_low,eval_50193,50193,eval,0.0030567594630960893,low,0.0025799755952767844,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50193_low_conflict.mp4,eval_50193_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50193_high_aligned,eval_50193_high,eval_50193,50193,eval,0.04505675946309609,high,0.0025799755952767844,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50193_high_aligned.mp4,eval_50193_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50193_high_conflict,eval_50193_high,eval_50193,50193,eval,0.04505675946309609,high,0.0025799755952767844,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50193_high_conflict.mp4,eval_50193_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50194_low_aligned,eval_50194_low,eval_50194,50194,eval,0.015808136250662082,low,0.5821880113937309,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50194_low_aligned.mp4,eval_50194_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50194_low_conflict,eval_50194_low,eval_50194,50194,eval,0.015808136250662082,low,0.5821880113937309,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50194_low_conflict.mp4,eval_50194_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50194_high_aligned,eval_50194_high,eval_50194,50194,eval,0.057808136250662084,high,0.5821880113937309,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50194_high_aligned.mp4,eval_50194_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50194_high_conflict,eval_50194_high,eval_50194,50194,eval,0.057808136250662084,high,0.5821880113937309,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50194_high_conflict.mp4,eval_50194_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50195_low_aligned,eval_50195_low,eval_50195,50195,eval,0.024204750743830623,low,0.9638523065377554,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50195_low_aligned.mp4,eval_50195_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50195_low_conflict,eval_50195_low,eval_50195,50195,eval,0.024204750743830623,low,0.9638523065377554,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50195_low_conflict.mp4,eval_50195_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50195_high_aligned,eval_50195_high,eval_50195,50195,eval,0.06620475074383063,high,0.9638523065377554,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50195_high_aligned.mp4,eval_50195_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50195_high_conflict,eval_50195_high,eval_50195,50195,eval,0.06620475074383063,high,0.9638523065377554,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50195_high_conflict.mp4,eval_50195_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50196_low_aligned,eval_50196_low,eval_50196,50196,eval,0.024431679102500027,low,0.9741672319318193,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50196_low_aligned.mp4,eval_50196_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50196_low_conflict,eval_50196_low,eval_50196,50196,eval,0.024431679102500027,low,0.9741672319318193,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50196_low_conflict.mp4,eval_50196_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50196_high_aligned,eval_50196_high,eval_50196,50196,eval,0.06643167910250003,high,0.9741672319318193,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50196_high_aligned.mp4,eval_50196_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50196_high_conflict,eval_50196_high,eval_50196,50196,eval,0.06643167910250003,high,0.9741672319318193,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50196_high_conflict.mp4,eval_50196_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50197_low_aligned,eval_50197_low,eval_50197,50197,eval,0.009415762696458402,low,0.2916255771117455,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50197_low_aligned.mp4,eval_50197_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50197_low_conflict,eval_50197_low,eval_50197,50197,eval,0.009415762696458402,low,0.2916255771117455,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50197_low_conflict.mp4,eval_50197_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50197_high_aligned,eval_50197_high,eval_50197,50197,eval,0.0514157626964584,high,0.2916255771117455,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50197_high_aligned.mp4,eval_50197_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50197_high_conflict,eval_50197_high,eval_50197,50197,eval,0.0514157626964584,high,0.2916255771117455,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50197_high_conflict.mp4,eval_50197_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50198_low_aligned,eval_50198_low,eval_50198,50198,eval,0.016874775906804973,low,0.6306716321274987,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50198_low_aligned.mp4,eval_50198_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50198_low_conflict,eval_50198_low,eval_50198,50198,eval,0.016874775906804973,low,0.6306716321274987,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50198_low_conflict.mp4,eval_50198_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50198_high_aligned,eval_50198_high,eval_50198,50198,eval,0.05887477590680497,high,0.6306716321274987,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50198_high_aligned.mp4,eval_50198_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50198_high_conflict,eval_50198_high,eval_50198,50198,eval,0.05887477590680497,high,0.6306716321274987,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50198_high_conflict.mp4,eval_50198_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50199_low_aligned,eval_50199_low,eval_50199,50199,eval,0.021594719086980182,low,0.8452145039536446,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50199_low_aligned.mp4,eval_50199_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50199_low_conflict,eval_50199_low,eval_50199,50199,eval,0.021594719086980182,low,0.8452145039536446,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50199_low_conflict.mp4,eval_50199_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50199_high_aligned,eval_50199_high,eval_50199,50199,eval,0.06359471908698018,high,0.8452145039536446,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50199_high_aligned.mp4,eval_50199_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50199_high_conflict,eval_50199_high,eval_50199,50199,eval,0.06359471908698018,high,0.8452145039536446,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50199_high_conflict.mp4,eval_50199_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50200_low_aligned,eval_50200_low,eval_50200,50200,eval,0.01834736937925216,low,0.6976076990569162,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50200_low_aligned.mp4,eval_50200_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50200_low_conflict,eval_50200_low,eval_50200,50200,eval,0.01834736937925216,low,0.6976076990569162,blue,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50200_low_conflict.mp4,eval_50200_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50200_high_aligned,eval_50200_high,eval_50200,50200,eval,0.060347369379252155,high,0.6976076990569162,blue,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50200_high_aligned.mp4,eval_50200_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50200_high_conflict,eval_50200_high,eval_50200,50200,eval,0.060347369379252155,high,0.6976076990569162,red,conflict,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50200_high_conflict.mp4,eval_50200_high.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
projectile_gravity_v3_fixedpos_freefall,eval_50201_low_aligned,eval_50201_low,eval_50201,50201,eval,0.011338483103322746,low,0.37902195924194293,red,aligned,0.5,0.65,0.0,0.0,20,20,129,64,65,"[0.5, 0.65]","[0.0, 0.0]",eval_50201_low_aligned.mp4,eval_50201_low.npy,49d2c23dcbcc0ab24364ce9390adedd71ca8e548bf47387a531a5311c6d1060d
